H,dataset,seq,frame,tracker,label,split,innovation,max_overlap,margin,n_competitor,lost_age
0,MOT20,V004,1747,2865,0,train,0.011398143384534376,0.0,0.0,0.0,0.0
0,MOT20,V004,1790,3523,0,train,0.009315014288865607,0.0,0.0,0.0,0.0
0,MOT20,V004,1795,3523,0,train,0.061155278742390316,0.6555165286473679,0.6555165286473679,1.0,0.0
0,MOT20,V004,1819,3110,0,train,0.17336281076207097,0.0,0.0,0.0,0.0
0,MOT20,V004,1821,3110,0,train,0.06813831410804097,0.0,0.0,0.0,0.0
0,MOT20,V004,1827,3110,0,train,0.06885483397216394,0.0,0.0,0.0,0.0
0,MOT20,V004,1797,3110,0,train,0.008597690034048784,0.0,0.0,0.0,0.0
0,MOT20,V004,1812,3110,0,train,0.0444302883305223,0.0,0.0,0.0,0.0
0,MOT20,V004,1806,3110,0,train,0.01230517273504696,0.0,0.0,0.0,0.0
0,MOT20,V004,1793,3110,0,train,0.009058395510711147,0.0,0.0,0.0,0.0
0,MOT20,V004,1840,3110,0,train,0.02863581436724103,0.0,0.0,0.0,0.0
0,MOT20,V004,1819,3145,0,train,0.042915991513247105,0.0,0.0,0.0,0.0
0,MOT20,V004,1831,3145,0,train,0.0347987437215346,0.0,0.0,0.0,0.0
0,MOT20,V004,1813,2844,0,train,0.0018434092035739455,0.0,0.0,0.0,0.0
0,MOT20,V004,1843,2844,0,train,0.025575642127935935,0.0,0.0,0.0,0.0
0,MOT20,V004,1834,3029,0,train,1.0,0.328557507440281,0.328557507440281,1.0,0.0
0,MOT20,V004,1847,3029,0,train,0.055143278111488545,0.5752361086969118,0.5752361086969118,1.0,0.0
0,MOT20,V004,1848,3110,0,train,0.0505596781622209,0.0,0.0,0.0,0.0
0,MOT20,V004,1833,3110,0,train,0.01994045215100547,0.4639645187950931,0.4639645187950931,1.0,0.0
0,MOT20,V004,1818,3555,0,train,0.024050169614194063,0.0,0.0,0.0,0.0
0,MOT20,V004,1825,3555,0,train,0.002336797957775312,0.0,0.0,0.0,0.0
0,MOT20,V004,1825,2871,0,train,0.00555205256483019,0.0,0.0,0.0,0.0
0,MOT20,V004,1819,2871,0,train,0.008842724013071993,0.0,0.0,0.0,0.0
0,MOT20,V004,1868,3335,0,train,0.015209338896167084,0.0,0.0,0.0,0.0
0,MOT20,V004,1866,3335,0,train,0.012186228681622868,0.0,0.0,0.0,0.0
0,MOT20,V004,1875,3595,0,train,0.010526548958677226,0.0,0.0,0.0,0.0
0,MOT20,V004,1874,3595,0,train,0.01685877693398985,0.0,0.0,0.0,0.0
0,MOT20,V004,1840,3231,0,train,0.1164214043954024,0.0,0.0,0.0,0.0
0,MOT20,V004,1833,3231,0,train,0.03325788843672584,0.0,0.0,0.0,0.0
0,MOT20,V004,1890,3619,0,train,0.021654962815806394,0.0,0.0,0.0,0.0
0,MOT20,V004,1888,3619,0,train,0.01335410607530911,0.0,0.0,0.0,0.0
0,MOT20,V004,1899,3555,0,train,0.03331070006015911,0.0,0.0,0.0,0.0
0,MOT20,V004,1894,3555,0,train,0.006034226128080211,0.0,0.0,0.0,0.0
0,MOT20,V004,1896,2832,0,train,0.0015290448379706415,0.0,0.0,0.0,0.0
0,MOT20,V004,1906,2832,0,train,0.06421864553448298,0.0,0.0,0.0,0.0
0,MOT20,V004,1911,3268,0,train,0.02104772782996785,0.0,0.0,0.0,0.0
0,MOT20,V004,1901,3268,0,train,0.024174276410087757,0.5094669223193882,0.5094669223193882,1.0,0.0
0,MOT20,V004,1895,3276,0,train,0.007340281949357629,0.0,0.0,0.0,0.0
0,MOT20,V004,1893,3276,0,train,0.0036840328035165665,0.0,0.0,0.0,0.0
0,MOT20,V004,1904,3276,0,train,0.011615012323463294,0.0,0.0,0.0,0.0
0,MOT20,V004,1898,3276,0,train,0.00837232259969111,0.0,0.0,0.0,0.0
0,MOT20,V004,1896,3197,0,train,0.018838824551086673,0.0,0.0,0.0,0.0
0,MOT20,V004,1916,3197,0,train,0.007156436086760656,0.0,0.0,0.0,0.0
0,MOT20,V004,1908,3261,0,train,0.010557955557576779,0.0,0.0,0.0,0.0
0,MOT20,V004,1915,3261,0,train,0.027520040148009357,0.0,0.0,0.0,0.0
0,MOT20,V004,1899,3279,0,train,0.00245690901706109,0.0,0.0,0.0,0.0
0,MOT20,V004,1918,3279,0,train,0.01067644982799758,0.35987746385357205,0.35987746385357205,1.0,0.0
0,MOT20,V004,1921,3412,0,train,0.021673909882564048,0.0,0.0,0.0,0.0
0,MOT20,V004,1907,3412,0,train,0.01515223727406388,0.0,0.0,0.0,0.0
0,MOT20,V004,1910,3190,0,train,0.013820526171756182,0.0,0.0,0.0,0.0
0,MOT20,V004,1905,3190,0,train,0.004973655626147345,0.0,0.0,0.0,0.0
0,MOT20,V004,1926,3261,0,train,0.053958450280932255,0.0,0.0,0.0,0.0
0,MOT20,V004,1897,3261,0,train,0.007206878964174988,0.0,0.0,0.0,0.0
0,MOT20,V004,1945,3628,0,train,0.05875948175237346,0.0,0.0,0.0,0.0
0,MOT20,V004,1952,3628,0,train,0.01478179853420479,0.37305960327963217,0.37305960327963217,1.0,0.0
0,MOT20,V004,1988,3531,0,train,0.018289765534217736,0.0,0.0,0.0,0.0
0,MOT20,V004,1986,3531,0,train,0.02828146951757693,0.0,0.0,0.0,0.0
0,MOT20,V004,2000,3628,0,train,0.026005597574207902,0.4024241204495685,0.4024241204495685,1.0,0.0
0,MOT20,V004,1996,3628,0,train,0.007783095383624533,0.0,0.0,0.0,0.0
0,MOT20,V004,2005,3641,0,train,0.014067703496645007,0.0,0.0,0.0,0.0
0,MOT20,V004,1998,3641,0,train,0.019650197957293617,0.0,0.0,0.0,0.0
0,MOT20,V004,2001,3339,0,train,0.015478499784332566,0.0,0.0,0.0,0.0
0,MOT20,V004,2005,3339,0,train,0.004959490329681803,0.0,0.0,0.0,0.0
0,MOT20,V004,2020,2099,0,train,0.018967518497572996,0.0,0.0,0.0,0.0
0,MOT20,V004,2025,2099,0,train,0.06385591510417747,0.0,0.0,0.0,0.0
0,MOT20,V004,2003,3445,0,train,0.008073760618993921,0.0,0.0,0.0,0.0
0,MOT20,V004,1996,3445,0,train,0.016739875882029492,0.0,0.0,0.0,0.0
0,MOT20,V004,2020,3628,0,train,0.012013140528715766,0.0,0.0,0.0,0.0
0,MOT20,V004,2017,3628,0,train,0.00311374226262194,0.0,0.0,0.0,0.0
0,MOT20,V004,2001,3589,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,1996,3589,0,train,0.006088263320068761,0.0,0.0,0.0,0.0
0,MOT20,V004,2011,3506,0,train,0.006922505785831554,0.0,0.0,0.0,0.0
0,MOT20,V004,2023,3506,0,train,0.002122058891220776,0.35601156419076596,0.35601156419076596,1.0,0.0
0,MOT20,V004,1994,3445,0,train,0.009329958183066433,0.0,0.0,0.0,0.0
0,MOT20,V004,2025,3445,0,train,0.031801770501693326,0.0,0.0,0.0,0.0
0,MOT20,V004,2034,3506,0,train,0.0417970027802061,0.5014382089966052,0.29151802205859745,3.0,0.0
0,MOT20,V004,2047,3506,0,train,0.01887496182363308,0.24886172674193502,0.24886172674193502,1.0,0.0
0,MOT20,V004,2016,3445,0,train,0.022771172375355687,0.0,0.0,0.0,0.0
0,MOT20,V004,2048,3445,0,train,0.04666323481736871,0.0,0.0,0.0,0.0
0,MOT20,V004,2068,3726,0,train,0.18102387947803875,0.0,0.0,0.0,0.0
0,MOT20,V004,2067,3726,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2072,3474,0,train,0.007564801286442601,0.0,0.0,0.0,0.0
0,MOT20,V004,2073,3474,0,train,0.01297831600200708,0.0,0.0,0.0,0.0
0,MOT20,V004,2136,3753,0,train,0.008097581769134408,0.0,0.0,0.0,0.0
0,MOT20,V004,2127,3753,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2153,3663,0,train,0.0033699639420944985,0.0,0.0,0.0,0.0
0,MOT20,V004,2133,3663,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2151,3766,0,train,0.03387124005866955,0.0,0.0,0.0,0.0
0,MOT20,V004,2147,3766,0,train,0.020174074211873567,0.0,0.0,0.0,0.0
0,MOT20,V004,2157,3782,0,train,0.05758835160556324,0.0,0.0,0.0,0.0
0,MOT20,V004,2156,3782,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2144,3768,0,train,0.04441454781124889,0.0,0.0,0.0,0.0
0,MOT20,V004,2164,3768,0,train,0.01126871759837389,0.0,0.0,0.0,0.0
0,MOT20,V004,2169,2046,0,train,0.00992418134082702,0.0,0.0,0.0,0.0
0,MOT20,V004,2143,2046,0,train,0.006120505038702433,0.0,0.0,0.0,0.0
0,MOT20,V004,2190,3556,0,train,0.03104431782179355,0.0,0.0,0.0,0.0
0,MOT20,V004,2169,3556,0,train,0.01715229865341149,0.0,0.0,0.0,0.0
0,MOT20,V004,2160,2046,0,train,0.00953569792585321,0.4923753762693928,0.4923753762693928,1.0,0.0
0,MOT20,V004,2176,2046,0,train,0.0033493381830221004,0.0,0.0,0.0,0.0
0,MOT20,V004,2167,2066,0,train,0.00807922644719003,0.0,0.0,0.0,0.0
0,MOT20,V004,2155,2066,0,train,0.0174133618689689,0.0,0.0,0.0,0.0
0,MOT20,V004,2176,3286,0,train,0.003169798357219997,0.0,0.0,0.0,0.0
0,MOT20,V004,2182,3286,0,train,0.01103862373166873,0.0,0.0,0.0,0.0
0,MOT20,V004,2206,2046,0,train,0.028941001777450542,0.0,0.0,0.0,0.0
0,MOT20,V004,2232,2046,0,train,0.008811215916034234,0.0,0.0,0.0,0.0
0,MOT20,V004,2247,3832,0,train,0.012664557236950468,0.0,0.0,0.0,0.0
0,MOT20,V004,2226,3832,0,train,0.025869482326580696,0.0,0.0,0.0,0.0
0,MOT20,V004,2221,3735,0,train,0.017633369066943256,0.0,0.0,0.0,0.0
0,MOT20,V004,2223,3735,0,train,0.007219637833490268,0.0,0.0,0.0,0.0
0,MOT20,V004,2261,3636,0,train,0.01806993883194896,0.0034044118056754526,0.0034044118056754526,1.0,0.0
0,MOT20,V004,2266,3636,0,train,0.006742049537772922,0.0,0.0,0.0,0.0
0,MOT20,V004,2270,3539,0,train,0.012214120703933903,0.0,0.0,0.0,0.0
0,MOT20,V004,2220,3539,0,train,0.05838557423458527,0.0,0.0,0.0,0.0
0,MOT20,V004,2259,3845,0,train,0.019259247593088426,0.0,0.0,0.0,0.0
0,MOT20,V004,2250,3845,0,train,0.06470079508171006,0.0,0.0,0.0,0.0
0,MOT20,V004,2271,3735,0,train,0.021797247607144177,0.0,0.0,0.0,0.0
0,MOT20,V004,2262,3735,0,train,0.01763607869679991,0.0,0.0,0.0,0.0
0,MOT20,V004,2285,3832,0,train,0.014024551024288802,0.0011028017086375484,0.0011028017086375484,1.0,0.0
0,MOT20,V004,2283,3832,0,train,0.0025798454732494053,0.0,0.0,0.0,0.0
0,MOT20,V004,2272,3539,0,train,0.016702849632391596,0.0,0.0,0.0,0.0
0,MOT20,V004,2289,3539,0,train,0.026067811763003847,0.0,0.0,0.0,0.0
0,MOT20,V004,2283,3539,0,train,0.11753346304958352,0.0,0.0,0.0,0.0
0,MOT20,V004,2318,3539,0,train,0.018557067620568735,0.6728829660755015,0.6728829660755015,1.0,0.0
0,MOT20,V004,2358,3832,0,train,0.00520922792500354,0.0,0.0,0.0,0.0
0,MOT20,V004,2343,3832,0,train,0.003106388007448069,0.0,0.0,0.0,0.0
0,MOT20,V004,2357,3557,0,train,0.004085204662375126,0.0,0.0,0.0,0.0
0,MOT20,V004,2346,3557,0,train,0.03213599038925962,0.0,0.0,0.0,0.0
0,MOT20,V004,2403,3924,0,train,0.3096418577319096,0.0,0.0,0.0,0.0
0,MOT20,V004,2396,3924,0,train,0.02095389998916441,0.0,0.0,0.0,0.0
0,MOT20,V004,2405,3927,0,train,0.01744854367325999,0.0,0.0,0.0,0.0
0,MOT20,V004,2410,3927,0,train,0.002132120955722779,0.0,0.0,0.0,0.0
0,MOT20,V004,2401,3903,0,train,0.0019384522459518275,0.0,0.0,0.0,0.0
0,MOT20,V004,2445,3903,0,train,0.017973463556228787,0.0,0.0,0.0,0.0
0,MOT20,V004,2424,3643,0,train,0.007019442705074165,0.0,0.0,0.0,0.0
0,MOT20,V004,2440,3643,0,train,0.0045535744861891206,0.0,0.0,0.0,0.0
0,MOT20,V004,2446,3937,0,train,0.011419836396007977,0.0,0.0,0.0,0.0
0,MOT20,V004,2484,3937,0,train,0.013558277011122237,0.0,0.0,0.0,0.0
0,MOT20,V004,2466,3847,0,train,0.005488047699332516,0.29977979237795876,0.29977979237795876,1.0,0.0
0,MOT20,V004,2480,3847,0,train,0.012908868793110916,0.0,0.0,0.0,0.0
0,MOT20,V004,2568,4005,0,train,0.00397417921119633,0.0,0.0,0.0,0.0
0,MOT20,V004,2567,4005,0,train,0.0009385298316092765,0.0,0.0,0.0,0.0
0,MOT20,V004,2564,3959,0,train,0.004313672868712185,0.0,0.0,0.0,0.0
0,MOT20,V004,2538,3959,0,train,0.00653951424000636,0.0,0.0,0.0,0.0
0,MOT20,V004,2551,3977,0,train,0.004039923746299186,0.0,0.0,0.0,0.0
0,MOT20,V004,2562,3977,0,train,0.02549390711763224,0.0,0.0,0.0,0.0
0,MOT20,V004,2560,2254,0,train,0.0182436733477208,0.0,0.0,0.0,0.0
0,MOT20,V004,2555,2254,0,train,0.009047077504061167,0.0,0.0,0.0,0.0
0,MOT20,V004,2611,3937,0,train,0.0031883372228083944,0.0,0.0,0.0,0.0
0,MOT20,V004,2631,3937,0,train,0.0067243767340517315,0.0,0.0,0.0,0.0
0,MOT20,V004,2626,4046,0,train,0.060495761268758275,0.0,0.0,0.0,0.0
0,MOT20,V004,2631,4046,0,train,0.23421317851250006,0.0,0.0,0.0,0.0
0,MOT20,V004,2637,3562,0,train,0.02501102514109099,0.0,0.0,0.0,0.0
0,MOT20,V004,2614,3562,0,train,0.009655724225122744,0.0,0.0,0.0,0.0
0,MOT20,V004,2671,3235,0,train,0.0064124654671027,0.0,0.0,0.0,0.0
0,MOT20,V004,2705,3235,0,train,0.01495825977893721,0.04253984491485723,0.04253984491485723,1.0,0.0
0,MOT20,V004,2702,3937,0,train,0.010894306293142761,0.0,0.0,0.0,0.0
0,MOT20,V004,2687,3937,0,train,0.008307290338133136,0.0,0.0,0.0,0.0
0,MOT20,V004,2717,3834,0,train,0.008136859925539202,0.0,0.0,0.0,0.0
0,MOT20,V004,2716,3834,0,train,0.01174686522907969,0.0,0.0,0.0,0.0
0,MOT20,V004,2731,3927,0,train,0.06133077759498979,0.0,0.0,0.0,0.0
0,MOT20,V004,2694,3927,0,train,0.010032780868324162,0.0,0.0,0.0,0.0
0,MOT20,V004,2733,4046,0,train,0.014696873223801747,0.0,0.0,0.0,0.0
0,MOT20,V004,2742,4046,0,train,0.0035362386237020836,0.0,0.0,0.0,0.0
0,MOT20,V004,2802,4171,0,train,0.04714728871604212,0.0,0.0,0.0,0.0
0,MOT20,V004,2800,4171,0,train,0.017722703751641134,0.0,0.0,0.0,0.0
0,MOT20,V004,2771,4091,0,train,0.008995296519345594,0.0,0.0,0.0,0.0
0,MOT20,V004,2797,4091,0,train,0.02311319528092681,0.0,0.0,0.0,0.0
0,MOT20,V004,2788,3871,0,train,0.005579123263611033,0.0,0.0,0.0,0.0
0,MOT20,V004,2776,3871,0,train,0.00794528838896561,0.0,0.0,0.0,0.0
0,MOT20,V004,2780,4091,0,train,0.011686396845065148,0.0,0.0,0.0,0.0
0,MOT20,V004,2778,4091,0,train,0.015657029902745263,0.0,0.0,0.0,0.0
0,MOT20,V004,2785,4053,0,train,0.04622076633603247,0.03226495315984483,0.03226495315984483,1.0,0.0
0,MOT20,V004,2789,4053,0,train,0.0013186050166356662,0.0,0.0,0.0,0.0
0,MOT20,V004,2820,3974,0,train,0.012817434102012063,0.0,0.0,0.0,0.0
0,MOT20,V004,2800,3974,0,train,0.011708669781595795,0.0,0.0,0.0,0.0
0,MOT20,V004,2802,3975,0,train,0.0021339422827685328,0.0,0.0,0.0,0.0
0,MOT20,V004,2806,3975,0,train,0.004224861215845094,0.0,0.0,0.0,0.0
0,MOT20,V004,2793,2236,0,train,0.024336863956585058,0.0,0.0,0.0,0.0
0,MOT20,V004,2798,2236,0,train,0.0020996469884701752,0.0,0.0,0.0,0.0
0,MOT20,V004,2843,2169,0,train,0.007456838309968735,0.0,0.0,0.0,0.0
0,MOT20,V004,2832,2169,0,train,0.004336931081794718,0.0,0.0,0.0,0.0
0,MOT20,V004,2802,2118,0,train,0.005237358850655635,0.0,0.0,0.0,0.0
0,MOT20,V004,2827,2118,0,train,0.005900128704618848,0.0,0.0,0.0,0.0
0,MOT20,V004,2832,3609,0,train,0.0048811303622961445,0.0,0.0,0.0,0.0
0,MOT20,V004,2866,3609,0,train,0.034420328495275127,0.0,0.0,0.0,0.0
0,MOT20,V004,2831,2704,0,train,0.0019834348984599254,0.0,0.0,0.0,0.0
0,MOT20,V004,2828,2704,0,train,0.004810941323937155,0.0,0.0,0.0,0.0
0,MOT20,V004,2888,4053,0,train,0.006124044433306422,0.0,0.0,0.0,0.0
0,MOT20,V004,2904,4053,0,train,0.0010761522866656985,0.0,0.0,0.0,0.0
0,MOT20,V004,2922,4224,0,train,0.02142371047944195,0.0,0.0,0.0,0.0
0,MOT20,V004,2936,4224,0,train,0.11368021875093628,0.0,0.0,0.0,0.0
0,MOT20,V004,2938,4243,0,train,0.05338187762471085,0.0,0.0,0.0,0.0
0,MOT20,V004,2937,4243,0,train,0.04028766249896938,0.0,0.0,0.0,0.0
0,MOT20,V004,2904,4180,0,train,0.003430665811949158,0.0,0.0,0.0,0.0
0,MOT20,V004,2925,4180,0,train,0.005624497281325992,0.0,0.0,0.0,0.0
0,MOT20,V004,2940,3909,0,train,0.17650824601479617,0.0,0.0,0.0,0.0
0,MOT20,V004,2960,3909,0,train,0.018488636337995534,0.0,0.0,0.0,0.0
0,MOT20,V004,2953,4046,0,train,0.010546162288738482,0.0,0.0,0.0,0.0
0,MOT20,V004,2950,4046,0,train,0.0032948420455619822,0.0,0.0,0.0,0.0
0,MOT20,V004,2927,3829,0,train,0.07073972993043737,0.0,0.0,0.0,0.0
0,MOT20,V004,2946,3829,0,train,0.006895778964621243,0.0,0.0,0.0,0.0
0,MOT20,V004,2943,3894,0,train,0.009365285904697917,0.0,0.0,0.0,0.0
0,MOT20,V004,2953,3894,0,train,0.03643024314106912,0.0,0.0,0.0,0.0
0,MOT20,V004,2956,3909,0,train,0.014186553302959627,0.0,0.0,0.0,0.0
0,MOT20,V004,2978,3909,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2952,3909,0,train,0.030781453677115576,0.0,0.0,0.0,0.0
0,MOT20,V004,2946,3909,0,train,0.02012075217071087,0.0,0.0,0.0,0.0
0,MOT20,V004,2936,4208,0,train,0.0049127035867582705,0.0,0.0,0.0,0.0
0,MOT20,V004,2946,4208,0,train,0.05071081125800755,0.0,0.0,0.0,0.0
0,MOT20,V004,2930,4053,0,train,0.0029986530307806515,0.0,0.0,0.0,0.0
0,MOT20,V004,2955,4053,0,train,0.002815251781222628,0.3497097475392622,0.3497097475392622,1.0,0.0
0,MOT20,V004,2977,4041,0,train,0.0023012975934716073,0.0,0.0,0.0,0.0
0,MOT20,V004,2953,4041,0,train,0.02661559225468412,0.0,0.0,0.0,0.0
0,MOT20,V004,2944,3829,0,train,0.06326065354637372,0.0,0.0,0.0,0.0
0,MOT20,V004,2941,3829,0,train,0.026184464702031108,0.0,0.0,0.0,0.0
0,MOT20,V004,2991,3829,0,train,0.049880689693900006,0.0,0.0,0.0,0.0
0,MOT20,V004,2972,3829,0,train,0.05167920220577485,0.0,0.0,0.0,0.0
0,MOT20,V004,2960,3894,0,train,0.009720294417834362,0.0,0.0,0.0,0.0
0,MOT20,V004,2956,3894,0,train,0.006297881942260763,0.0,0.0,0.0,0.0
0,MOT20,V004,2998,3873,0,train,0.00671323396563604,0.14885728739156448,0.14885728739156448,1.0,0.0
0,MOT20,V004,2961,3873,0,train,0.007012821325390986,0.0,0.0,0.0,0.0
0,MOT20,V004,2971,3873,0,train,0.007497823375703853,0.0,0.0,0.0,0.0
0,MOT20,V004,2978,3873,0,train,0.01126460365009957,0.0,0.0,0.0,0.0
0,MOT20,V004,2968,3593,0,train,0.003810925727591745,0.0,0.0,0.0,0.0
0,MOT20,V004,2986,3593,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,2972,3873,0,train,0.004729176506299701,0.0,0.0,0.0,0.0
0,MOT20,V004,2997,3873,0,train,0.0008445386897117622,0.0,0.0,0.0,0.0
0,MOT20,V004,2989,3978,0,train,0.06105741435693531,0.0,0.0,0.0,0.0
0,MOT20,V004,2954,3978,0,train,0.016091819507556337,0.0,0.0,0.0,0.0
0,MOT20,V004,2976,4180,0,train,0.01132340279084521,0.3097888387268719,0.3097888387268719,1.0,0.0
0,MOT20,V004,2997,4180,0,train,0.005350973002077547,0.0,0.0,0.0,0.0
0,MOT20,V004,2994,3979,0,train,0.013606654823553227,0.0,0.0,0.0,0.0
0,MOT20,V004,2985,3979,0,train,0.005986912170260209,0.0,0.0,0.0,0.0
0,MOT20,V004,2976,3686,0,train,0.002683631944021515,0.0,0.0,0.0,0.0
0,MOT20,V004,2965,3686,0,train,0.011793333261270533,0.0,0.0,0.0,0.0
0,MOT20,V004,3040,3886,0,train,0.008922185898715372,0.0,0.0,0.0,0.0
0,MOT20,V004,3026,3886,0,train,0.00713385064353043,0.0,0.0,0.0,0.0
0,MOT20,V004,3048,4301,0,train,0.13107029014440724,0.0,0.0,0.0,0.0
0,MOT20,V004,3046,4301,0,train,0.005171417909551574,0.0,0.0,0.0,0.0
0,MOT20,V004,2991,3994,0,train,0.014884110938951152,0.0,0.0,0.0,0.0
0,MOT20,V004,3034,3994,0,train,0.008368425152928778,0.0,0.0,0.0,0.0
0,MOT20,V004,3040,4249,0,train,0.01332630098403956,0.0,0.0,0.0,0.0
0,MOT20,V004,3004,4249,0,train,0.042915034148571125,0.0,0.0,0.0,0.0
0,MOT20,V004,3000,4258,0,train,0.013093767715594694,0.0,0.0,0.0,0.0
0,MOT20,V004,3019,4258,0,train,0.003571885487718051,0.0,0.0,0.0,0.0
0,MOT20,V004,3035,3894,0,train,0.008210352732621783,0.0,0.0,0.0,0.0
0,MOT20,V004,3020,3894,0,train,0.015003123017754267,0.0,0.0,0.0,0.0
0,MOT20,V004,3039,3992,0,train,0.012150423414160817,0.0,0.0,0.0,0.0
0,MOT20,V004,3007,3992,0,train,0.008104437201847108,0.0,0.0,0.0,0.0
0,MOT20,V004,3012,4133,0,train,0.00851816184007796,0.0,0.0,0.0,0.0
0,MOT20,V004,3056,4133,0,train,0.029870530017141572,0.0,0.0,0.0,0.0
0,MOT20,V004,3045,2109,0,train,0.00979116293731372,0.0,0.0,0.0,0.0
0,MOT20,V004,3014,2109,0,train,0.010221677911340467,0.0,0.0,0.0,0.0
0,MOT20,V004,3023,3886,0,train,0.00539822809932246,0.0,0.0,0.0,0.0
0,MOT20,V004,3032,3886,0,train,0.01426118726721826,0.0,0.0,0.0,0.0
0,MOT20,V004,3034,3886,0,train,0.0320295808364597,0.0,0.0,0.0,0.0
0,MOT20,V004,3047,3886,0,train,0.029279642703871348,0.0,0.0,0.0,0.0
0,MOT20,V004,3059,2149,0,train,0.01096785826324284,0.0,0.0,0.0,0.0
0,MOT20,V004,3052,2149,0,train,0.013850876609514574,0.0,0.0,0.0,0.0
0,MOT20,V004,3068,4309,0,train,0.00044334238425984107,0.0,0.0,0.0,0.0
0,MOT20,V004,3069,4309,0,train,0.004419198083742651,0.0,0.0,0.0,0.0
0,MOT20,V004,3028,3978,0,train,0.013593385973748479,0.11089993671870535,0.11089993671870535,1.0,0.0
0,MOT20,V004,3076,3978,0,train,0.0018569623464364377,0.0,0.0,0.0,0.0
0,MOT20,V004,3060,3886,0,train,1.0,0.0,0.0,0.0,0.0
0,MOT20,V004,3043,3886,0,train,0.11608138603490752,0.24976539584200924,0.24976539584200924,1.0,0.0
0,MOT20,V004,3110,3987,0,train,0.011238471280427561,0.0,0.0,0.0,0.0
0,MOT20,V004,3118,3987,0,train,0.014976219532756954,0.0,0.0,0.0,0.0
0,MOT20,V004,3115,4326,0,train,0.00719117144713022,0.0,0.0,0.0,0.0
0,MOT20,V004,3105,4326,0,train,0.012175520167527903,0.0,0.0,0.0,0.0
0,MOT20,V004,3086,2149,0,train,0.01059396399932453,0.0,0.0,0.0,0.0
0,MOT20,V004,3102,2149,0,train,0.003887014651375108,0.0,0.0,0.0,0.0
0,MOT20,V004,3137,2118,0,train,0.013040008718663267,0.7465445233640119,0.7465445233640119,1.0,0.0
0,MOT20,V004,3126,2118,0,train,0.00921426709196816,0.0,0.0,0.0,0.0
0,MOT20,V004,3138,4357,0,train,0.019944686720756784,0.0,0.0,0.0,0.0
0,MOT20,V004,3141,4357,0,train,0.005838786611479118,0.0,0.0,0.0,0.0
0,MOT20,V004,3137,4024,0,train,0.02655462411837515,0.0,0.0,0.0,0.0
0,MOT20,V004,3145,4024,0,train,0.004492642780834227,0.0,0.0,0.0,0.0
0,MOT20,V004,3166,3976,0,train,0.019894090445474574,0.0,0.0,0.0,0.0
0,MOT20,V004,3159,3976,0,train,0.023282856781838824,0.0,0.0,0.0,0.0
0,MOT20,V004,3157,4069,0,train,0.0045034608340054775,0.0,0.0,0.0,0.0
0,MOT20,V004,3138,4069,0,train,0.012753895362959147,0.0,0.0,0.0,0.0
0,MOT20,V004,3161,4340,0,train,0.033600633327504036,0.0,0.0,0.0,0.0
0,MOT20,V004,3200,4340,0,train,0.020850892913066275,0.0,0.0,0.0,0.0
0,MOT20,V004,3195,4375,0,train,0.0549314218762576,0.0,0.0,0.0,0.0
0,MOT20,V004,3177,4375,0,train,0.004851422140604334,0.0,0.0,0.0,0.0
0,MOT20,V004,3179,4332,0,train,0.02465976561077255,0.0,0.0,0.0,0.0
0,MOT20,V004,3188,4332,0,train,0.005974059254403057,0.0,0.0,0.0,0.0
0,MOT20,V004,3206,3924,0,train,0.005868119448048789,0.0,0.0,0.0,0.0
0,MOT20,V004,3162,3924,0,train,0.013806967462541795,0.0,0.0,0.0,0.0
0,MOT20,V004,3202,3994,0,train,0.030511285941856262,0.0,0.0,0.0,0.0
0,MOT20,V004,3180,3994,0,train,0.01758148138846016,0.0,0.0,0.0,0.0
0,MOT20,V004,3232,3750,0,train,0.009420535846501224,0.0,0.0,0.0,0.0
0,MOT20,V004,3238,3750,0,train,0.009951076235514826,0.0,0.0,0.0,0.0
0,MOT20,V004,3268,4192,0,train,0.0057594779797507396,0.0,0.0,0.0,0.0
0,MOT20,V004,3240,4192,0,train,0.004863443170000076,0.0,0.0,0.0,0.0
0,MOT20,V004,3258,4108,0,train,0.007108002360534641,0.0,0.0,0.0,0.0
0,MOT20,V004,3233,4108,0,train,0.006041760141562141,0.0,0.0,0.0,0.0
0,MOT20,V004,3250,4160,0,train,0.017833361139308813,0.0,0.0,0.0,0.0
0,MOT20,V004,3236,4160,0,train,0.012518773827902932,0.0,0.0,0.0,0.0
0,MOT20,V004,3249,4192,0,train,0.018578479520799666,0.0,0.0,0.0,0.0
0,MOT20,V004,3245,4192,0,train,0.007776683092917222,0.35117107557037924,0.35117107557037924,1.0,0.0
0,MOT20,V004,3248,4160,0,train,0.008423348274583367,0.0,0.0,0.0,0.0
0,MOT20,V004,3296,4160,0,train,0.012464351204756733,0.0,0.0,0.0,0.0
0,MOT20,V004,3293,4256,0,train,0.031623999963716516,0.0,0.0,0.0,0.0
