seq,frame,type,gt_id_old,gt_id_new,track_id,note
V003,525,reuse,10,42,200,tracker 200 matched gt 10 (last frame 522) now gt 42
V003,530,switch,9,9,200,tracker 179 -> 200 on gt 9
V003,530,switch,42,42,179,tracker 200 -> 179 on gt 42
V003,530,reuse,78,79,203,tracker 203 matched gt 78 (last frame 513) now gt 79
V003,531,reuse,42,9,200,tracker 200 matched gt 42 (last frame 529) now gt 9
V003,531,reuse,9,42,179,tracker 179 matched gt 9 (last frame 526) now gt 42
V003,554,switch,15,15,168,tracker 193 -> 168 on gt 15
V003,555,reuse,17,15,168,tracker 168 matched gt 17 (last frame 550) now gt 15
V003,559,reuse,15,17,168,tracker 168 matched gt 15 (last frame 557) now gt 17
V003,570,switch,18,18,213,tracker 170 -> 213 on gt 18
V003,580,switch,31,31,167,tracker 204 -> 167 on gt 31
V003,581,reuse,54,31,167,tracker 167 matched gt 54 (last frame 579) now gt 31
V003,582,reuse,17,15,168,tracker 168 matched gt 17 (last frame 581) now gt 15
V003,589,reuse,15,17,168,tracker 168 matched gt 15 (last frame 588) now gt 17
V003,596,switch,15,15,203,tracker 168 -> 203 on gt 15
V003,597,reuse,79,15,203,tracker 203 matched gt 79 (last frame 581) now gt 15
V004,624,switch,93,93,269,tracker 256 -> 269 on gt 93
V004,839,switch,93,93,233,tracker 269 -> 233 on gt 93
V004,839,switch,96,96,269,tracker 233 -> 269 on gt 96
V004,840,reuse,96,93,233,tracker 233 matched gt 96 (last frame 835) now gt 93
V004,840,reuse,93,96,269,tracker 269 matched gt 93 (last frame 838) now gt 96
V004,900,reuse,141,114,270,tracker 270 matched gt 141 (last frame 895) now gt 114
V004,915,switch,141,141,285,tracker 270 -> 285 on gt 141
V004,936,switch,141,141,276,tracker 285 -> 276 on gt 141
V004,937,reuse,115,141,276,tracker 276 matched gt 115 (last frame 929) now gt 141
V004,938,reuse,141,115,276,tracker 276 matched gt 141 (last frame 937) now gt 115
V004,956,switch,141,141,285,tracker 276 -> 285 on gt 141
V005,624,switch,93,93,339,tracker 326 -> 339 on gt 93
V005,839,switch,93,93,303,tracker 339 -> 303 on gt 93
V005,839,switch,96,96,339,tracker 303 -> 339 on gt 96
V005,840,reuse,96,93,303,tracker 303 matched gt 96 (last frame 835) now gt 93
V005,840,reuse,93,96,339,tracker 339 matched gt 93 (last frame 838) now gt 96
V005,900,reuse,141,114,340,tracker 340 matched gt 141 (last frame 895) now gt 114
V005,915,switch,141,141,355,tracker 340 -> 355 on gt 141
V005,936,switch,141,141,346,tracker 355 -> 346 on gt 141
V005,937,reuse,115,141,346,tracker 346 matched gt 115 (last frame 929) now gt 141
V005,938,reuse,141,115,346,tracker 346 matched gt 141 (last frame 937) now gt 115
V005,956,switch,141,141,355,tracker 346 -> 355 on gt 141
V006,624,switch,93,93,409,tracker 396 -> 409 on gt 93
V006,839,switch,93,93,373,tracker 409 -> 373 on gt 93
V006,839,switch,96,96,409,tracker 373 -> 409 on gt 96
V006,840,reuse,96,93,373,tracker 373 matched gt 96 (last frame 835) now gt 93
V006,840,reuse,93,96,409,tracker 409 matched gt 93 (last frame 838) now gt 96
V006,900,reuse,141,114,410,tracker 410 matched gt 141 (last frame 895) now gt 114
V006,915,switch,141,141,425,tracker 410 -> 425 on gt 141
V006,936,switch,141,141,416,tracker 425 -> 416 on gt 141
V006,937,reuse,115,141,416,tracker 416 matched gt 115 (last frame 929) now gt 141
V006,938,reuse,141,115,416,tracker 416 matched gt 141 (last frame 937) now gt 115
V006,956,switch,141,141,425,tracker 416 -> 425 on gt 141
V007,420,switch,48,48,434,tracker 433 -> 434 on gt 48
V007,421,reuse,49,48,434,tracker 434 matched gt 49 (last frame 419) now gt 48
V007,422,switch,49,49,435,tracker 434 -> 435 on gt 49
V007,443,switch,124,124,438,tracker 439 -> 438 on gt 124
V007,444,switch,49,49,434,tracker 435 -> 434 on gt 49
V007,444,reuse,51,124,438,tracker 438 matched gt 51 (last frame 442) now gt 124
V007,445,switch,48,48,442,tracker 434 -> 442 on gt 48
V007,445,reuse,48,49,434,tracker 434 matched gt 48 (last frame 438) now gt 49
V007,447,switch,124,124,439,tracker 438 -> 439 on gt 124
V007,463,switch,48,48,434,tracker 442 -> 434 on gt 48
V007,464,reuse,49,48,434,tracker 434 matched gt 49 (last frame 460) now gt 48
V007,522,switch,54,54,440,tracker 437 -> 440 on gt 54
V007,530,switch,54,54,437,tracker 437 -> 437 on gt 54
V007,558,switch,60,60,440,tracker 449 -> 440 on gt 60
V007,558,reuse,60,62,449,tracker 449 matched gt 60 (last frame 557) now gt 62
V007,559,reuse,52,60,440,tracker 440 matched gt 52 (last frame 557) now gt 60
V007,561,switch,52,52,443,tracker 440 -> 443 on gt 52
V007,562,reuse,55,52,443,tracker 443 matched gt 55 (last frame 552) now gt 52
V007,586,reuse,59,129,447,tracker 447 matched gt 59 (last frame 572) now gt 129
V007,589,switch,53,53,443,tracker 441 -> 443 on gt 53
V007,590,reuse,52,53,443,tracker 443 matched gt 52 (last frame 583) now gt 53
V007,593,switch,54,54,441,tracker 437 -> 441 on gt 54
V007,594,reuse,53,54,441,tracker 441 matched gt 53 (last frame 588) now gt 54
V007,602,switch,54,54,437,tracker 441 -> 437 on gt 54
V007,605,reuse,53,67,443,tracker 443 matched gt 53 (last frame 598) now gt 67
V007,617,reuse,54,109,441,tracker 441 matched gt 54 (last frame 601) now gt 109
V007,630,reuse,54,68,437,tracker 437 matched gt 54 (last frame 612) now gt 68
V007,689,reuse,75,74,459,tracker 459 matched gt 75 (last frame 683) now gt 74
V007,694,reuse,74,75,459,tracker 459 matched gt 74 (last frame 690) now gt 75
V007,710,reuse,75,82,459,tracker 459 matched gt 75 (last frame 704) now gt 82
V007,710,reuse,77,154,461,tracker 461 matched gt 77 (last frame 705) now gt 154
V007,733,switch,136,136,472,tracker 471 -> 472 on gt 136
V007,734,reuse,131,86,468,tracker 468 matched gt 131 (last frame 731) now gt 86
V007,753,reuse,89,98,478,tracker 478 matched gt 89 (last frame 752) now gt 98
V007,754,switch,83,83,453,tracker 469 -> 453 on gt 83
V007,755,switch,89,89,479,tracker 478 -> 479 on gt 89
V007,755,reuse,66,83,453,tracker 453 matched gt 66 (last frame 736) now gt 83
V007,759,reuse,136,96,472,tracker 472 matched gt 136 (last frame 735) now gt 96
V007,761,switch,84,84,478,tracker 477 -> 478 on gt 84
V007,762,switch,96,96,477,tracker 472 -> 477 on gt 96
V007,762,switch,98,98,479,tracker 478 -> 479 on gt 98
V007,762,reuse,98,84,478,tracker 478 matched gt 98 (last frame 755) now gt 84
V007,763,reuse,84,96,477,tracker 477 matched gt 84 (last frame 755) now gt 96
V007,763,reuse,89,98,479,tracker 479 matched gt 89 (last frame 757) now gt 98
V007,764,switch,89,89,482,tracker 479 -> 482 on gt 89
V007,765,reuse,141,91,480,tracker 480 matched gt 141 (last frame 760) now gt 91
V007,767,switch,96,96,478,tracker 477 -> 478 on gt 96
V007,768,reuse,84,96,478,tracker 478 matched gt 84 (last frame 762) now gt 96
V007,780,switch,141,141,488,tracker 480 -> 488 on gt 141
V007,785,switch,84,84,490,tracker 478 -> 490 on gt 84
V007,785,switch,96,96,491,tracker 478 -> 491 on gt 96
V007,790,switch,98,98,482,tracker 479 -> 482 on gt 98
V007,791,reuse,89,98,482,tracker 482 matched gt 89 (last frame 785) now gt 98
V007,793,reuse,96,99,477,tracker 477 matched gt 96 (last frame 766) now gt 99
V007,794,switch,99,99,478,tracker 477 -> 478 on gt 99
V007,795,reuse,96,99,478,tracker 478 matched gt 96 (last frame 770) now gt 99
V007,797,switch,99,99,482,tracker 478 -> 482 on gt 99
V007,798,switch,98,98,496,tracker 482 -> 496 on gt 98
V007,798,reuse,98,99,482,tracker 482 matched gt 98 (last frame 791) now gt 99
V007,799,switch,99,99,479,tracker 482 -> 479 on gt 99
V007,800,switch,97,97,477,tracker 488 -> 477 on gt 97
V007,800,reuse,98,99,479,tracker 479 matched gt 98 (last frame 789) now gt 99
V007,801,reuse,99,97,477,tracker 477 matched gt 99 (last frame 793) now gt 97
V007,804,switch,97,97,488,tracker 477 -> 488 on gt 97
V007,805,switch,97,97,477,tracker 477 -> 477 on gt 97
V007,806,reuse,87,102,474,tracker 474 matched gt 87 (last frame 775) now gt 102
V007,807,switch,71,71,453,tracker 456 -> 453 on gt 71
V007,809,switch,98,98,479,tracker 496 -> 479 on gt 98
V007,809,switch,101,101,496,tracker 498 -> 496 on gt 101
V007,809,reuse,83,71,453,tracker 453 matched gt 83 (last frame 784) now gt 71
V007,810,switch,71,71,456,tracker 453 -> 456 on gt 71
V007,810,reuse,99,98,479,tracker 479 matched gt 99 (last frame 808) now gt 98
V007,810,reuse,98,101,496,tracker 496 matched gt 98 (last frame 805) now gt 101
V007,813,reuse,71,103,453,tracker 453 matched gt 71 (last frame 809) now gt 103
V007,816,switch,99,99,498,tracker 479 -> 498 on gt 99
V007,817,reuse,101,99,498,tracker 498 matched gt 101 (last frame 808) now gt 99
V007,824,switch,110,110,482,tracker 493 -> 482 on gt 110
V007,825,reuse,99,110,482,tracker 482 matched gt 99 (last frame 798) now gt 110
V007,832,reuse,103,106,453,tracker 453 matched gt 103 (last frame 824) now gt 106
V007,834,switch,110,110,488,tracker 482 -> 488 on gt 110
V007,835,reuse,97,110,488,tracker 488 matched gt 97 (last frame 799) now gt 110
V008,420,switch,48,48,505,tracker 504 -> 505 on gt 48
V008,421,reuse,49,48,505,tracker 505 matched gt 49 (last frame 419) now gt 48
V008,422,switch,49,49,506,tracker 505 -> 506 on gt 49
V008,443,switch,124,124,509,tracker 510 -> 509 on gt 124
V008,444,switch,49,49,505,tracker 506 -> 505 on gt 49
V008,444,reuse,51,124,509,tracker 509 matched gt 51 (last frame 442) now gt 124
V008,445,switch,48,48,513,tracker 505 -> 513 on gt 48
V008,445,reuse,48,49,505,tracker 505 matched gt 48 (last frame 438) now gt 49
V008,447,switch,124,124,510,tracker 509 -> 510 on gt 124
V008,463,switch,48,48,505,tracker 513 -> 505 on gt 48
V008,464,reuse,49,48,505,tracker 505 matched gt 49 (last frame 460) now gt 48
V008,522,switch,54,54,511,tracker 508 -> 511 on gt 54
V008,530,switch,54,54,508,tracker 508 -> 508 on gt 54
V008,558,switch,60,60,511,tracker 520 -> 511 on gt 60
V008,558,reuse,60,62,520,tracker 520 matched gt 60 (last frame 557) now gt 62
V008,559,reuse,52,60,511,tracker 511 matched gt 52 (last frame 557) now gt 60
V008,561,switch,52,52,514,tracker 511 -> 514 on gt 52
V008,562,reuse,55,52,514,tracker 514 matched gt 55 (last frame 552) now gt 52
V008,586,reuse,59,129,518,tracker 518 matched gt 59 (last frame 572) now gt 129
V008,589,switch,53,53,514,tracker 512 -> 514 on gt 53
V008,590,reuse,52,53,514,tracker 514 matched gt 52 (last frame 583) now gt 53
V008,593,switch,54,54,512,tracker 508 -> 512 on gt 54
V008,594,reuse,53,54,512,tracker 512 matched gt 53 (last frame 588) now gt 54
V008,602,switch,54,54,508,tracker 512 -> 508 on gt 54
V008,605,reuse,53,67,514,tracker 514 matched gt 53 (last frame 598) now gt 67
V008,617,reuse,54,109,512,tracker 512 matched gt 54 (last frame 601) now gt 109
V008,630,reuse,54,68,508,tracker 508 matched gt 54 (last frame 612) now gt 68
V008,689,reuse,75,74,530,tracker 530 matched gt 75 (last frame 683) now gt 74
V008,694,reuse,74,75,530,tracker 530 matched gt 74 (last frame 690) now gt 75
V008,710,reuse,75,82,530,tracker 530 matched gt 75 (last frame 704) now gt 82
V008,710,reuse,77,154,532,tracker 532 matched gt 77 (last frame 705) now gt 154
V008,733,switch,136,136,543,tracker 542 -> 543 on gt 136
V008,734,reuse,131,86,539,tracker 539 matched gt 131 (last frame 731) now gt 86
V008,753,reuse,89,98,549,tracker 549 matched gt 89 (last frame 752) now gt 98
V008,754,switch,83,83,524,tracker 540 -> 524 on gt 83
V008,755,switch,89,89,550,tracker 549 -> 550 on gt 89
V008,755,reuse,66,83,524,tracker 524 matched gt 66 (last frame 736) now gt 83
V008,759,reuse,136,96,543,tracker 543 matched gt 136 (last frame 735) now gt 96
V008,761,switch,84,84,549,tracker 548 -> 549 on gt 84
V008,762,switch,96,96,548,tracker 543 -> 548 on gt 96
V008,762,switch,98,98,550,tracker 549 -> 550 on gt 98
V008,762,reuse,98,84,549,tracker 549 matched gt 98 (last frame 755) now gt 84
V008,763,reuse,84,96,548,tracker 548 matched gt 84 (last frame 755) now gt 96
V008,763,reuse,89,98,550,tracker 550 matched gt 89 (last frame 757) now gt 98
V008,764,switch,89,89,553,tracker 550 -> 553 on gt 89
V008,765,reuse,141,91,551,tracker 551 matched gt 141 (last frame 760) now gt 91
V008,767,switch,96,96,549,tracker 548 -> 549 on gt 96
V008,768,reuse,84,96,549,tracker 549 matched gt 84 (last frame 762) now gt 96
V008,780,switch,141,141,559,tracker 551 -> 559 on gt 141
V008,785,switch,84,84,561,tracker 549 -> 561 on gt 84
V008,785,switch,96,96,562,tracker 549 -> 562 on gt 96
V008,790,switch,98,98,553,tracker 550 -> 553 on gt 98
V008,791,reuse,89,98,553,tracker 553 matched gt 89 (last frame 785) now gt 98
V008,793,reuse,96,99,548,tracker 548 matched gt 96 (last frame 766) now gt 99
V008,794,switch,99,99,549,tracker 548 -> 549 on gt 99
V008,795,reuse,96,99,549,tracker 549 matched gt 96 (last frame 770) now gt 99
V008,797,switch,99,99,553,tracker 549 -> 553 on gt 99
V008,798,switch,98,98,567,tracker 553 -> 567 on gt 98
V008,798,reuse,98,99,553,tracker 553 matched gt 98 (last frame 791) now gt 99
V008,799,switch,99,99,550,tracker 553 -> 550 on gt 99
V008,800,switch,97,97,548,tracker 559 -> 548 on gt 97
V008,800,reuse,98,99,550,tracker 550 matched gt 98 (last frame 789) now gt 99
V008,801,reuse,99,97,548,tracker 548 matched gt 99 (last frame 793) now gt 97
V008,804,switch,97,97,559,tracker 548 -> 559 on gt 97
V008,805,switch,97,97,548,tracker 548 -> 548 on gt 97
V008,806,reuse,87,102,545,tracker 545 matched gt 87 (last frame 775) now gt 102
V008,807,switch,71,71,524,tracker 527 -> 524 on gt 71
V008,809,switch,98,98,550,tracker 567 -> 550 on gt 98
V008,809,switch,101,101,567,tracker 569 -> 567 on gt 101
V008,809,reuse,83,71,524,tracker 524 matched gt 83 (last frame 784) now gt 71
V008,810,switch,71,71,527,tracker 524 -> 527 on gt 71
V008,810,reuse,99,98,550,tracker 550 matched gt 99 (last frame 808) now gt 98
V008,810,reuse,98,101,567,tracker 567 matched gt 98 (last frame 805) now gt 101
V008,813,reuse,71,103,524,tracker 524 matched gt 71 (last frame 809) now gt 103
V008,816,switch,99,99,569,tracker 550 -> 569 on gt 99
V008,817,reuse,101,99,569,tracker 569 matched gt 101 (last frame 808) now gt 99
V008,824,switch,110,110,553,tracker 564 -> 553 on gt 110
V008,825,reuse,99,110,553,tracker 553 matched gt 99 (last frame 798) now gt 110
V008,832,reuse,103,106,524,tracker 524 matched gt 103 (last frame 824) now gt 106
V008,834,switch,110,110,559,tracker 553 -> 559 on gt 110
V008,835,reuse,97,110,559,tracker 559 matched gt 97 (last frame 799) now gt 110
V009,420,switch,48,48,576,tracker 575 -> 576 on gt 48
V009,421,reuse,49,48,576,tracker 576 matched gt 49 (last frame 419) now gt 48
V009,422,switch,49,49,577,tracker 576 -> 577 on gt 49
V009,443,switch,124,124,580,tracker 581 -> 580 on gt 124
V009,444,switch,49,49,576,tracker 577 -> 576 on gt 49
V009,444,reuse,51,124,580,tracker 580 matched gt 51 (last frame 442) now gt 124
V009,445,switch,48,48,584,tracker 576 -> 584 on gt 48
V009,445,reuse,48,49,576,tracker 576 matched gt 48 (last frame 438) now gt 49
V009,447,switch,124,124,581,tracker 580 -> 581 on gt 124
V009,463,switch,48,48,576,tracker 584 -> 576 on gt 48
V009,464,reuse,49,48,576,tracker 576 matched gt 49 (last frame 460) now gt 48
V009,522,switch,54,54,582,tracker 579 -> 582 on gt 54
V009,530,switch,54,54,579,tracker 579 -> 579 on gt 54
V009,558,switch,60,60,582,tracker 591 -> 582 on gt 60
V009,558,reuse,60,62,591,tracker 591 matched gt 60 (last frame 557) now gt 62
V009,559,reuse,52,60,582,tracker 582 matched gt 52 (last frame 557) now gt 60
V009,561,switch,52,52,585,tracker 582 -> 585 on gt 52
V009,562,reuse,55,52,585,tracker 585 matched gt 55 (last frame 552) now gt 52
V009,586,reuse,59,129,589,tracker 589 matched gt 59 (last frame 572) now gt 129
V009,589,switch,53,53,585,tracker 583 -> 585 on gt 53
V009,590,reuse,52,53,585,tracker 585 matched gt 52 (last frame 583) now gt 53
V009,593,switch,54,54,583,tracker 579 -> 583 on gt 54
V009,594,reuse,53,54,583,tracker 583 matched gt 53 (last frame 588) now gt 54
V009,602,switch,54,54,579,tracker 583 -> 579 on gt 54
V009,605,reuse,53,67,585,tracker 585 matched gt 53 (last frame 598) now gt 67
V009,617,reuse,54,109,583,tracker 583 matched gt 54 (last frame 601) now gt 109
V009,630,reuse,54,68,579,tracker 579 matched gt 54 (last frame 612) now gt 68
V009,689,reuse,75,74,601,tracker 601 matched gt 75 (last frame 683) now gt 74
V009,694,reuse,74,75,601,tracker 601 matched gt 74 (last frame 690) now gt 75
V009,710,reuse,75,82,601,tracker 601 matched gt 75 (last frame 704) now gt 82
V009,710,reuse,77,154,603,tracker 603 matched gt 77 (last frame 705) now gt 154
V009,733,switch,136,136,614,tracker 613 -> 614 on gt 136
V009,734,reuse,131,86,610,tracker 610 matched gt 131 (last frame 731) now gt 86
V009,753,reuse,89,98,620,tracker 620 matched gt 89 (last frame 752) now gt 98
V009,754,switch,83,83,595,tracker 611 -> 595 on gt 83
V009,755,switch,89,89,621,tracker 620 -> 621 on gt 89
V009,755,reuse,66,83,595,tracker 595 matched gt 66 (last frame 736) now gt 83
V009,759,reuse,136,96,614,tracker 614 matched gt 136 (last frame 735) now gt 96
V009,761,switch,84,84,620,tracker 619 -> 620 on gt 84
V009,762,switch,96,96,619,tracker 614 -> 619 on gt 96
V009,762,switch,98,98,621,tracker 620 -> 621 on gt 98
V009,762,reuse,98,84,620,tracker 620 matched gt 98 (last frame 755) now gt 84
V009,763,reuse,84,96,619,tracker 619 matched gt 84 (last frame 755) now gt 96
V009,763,reuse,89,98,621,tracker 621 matched gt 89 (last frame 757) now gt 98
V009,764,switch,89,89,624,tracker 621 -> 624 on gt 89
V009,765,reuse,141,91,622,tracker 622 matched gt 141 (last frame 760) now gt 91
V009,767,switch,96,96,620,tracker 619 -> 620 on gt 96
V009,768,reuse,84,96,620,tracker 620 matched gt 84 (last frame 762) now gt 96
V009,780,switch,141,141,630,tracker 622 -> 630 on gt 141
V009,785,switch,84,84,632,tracker 620 -> 632 on gt 84
V009,785,switch,96,96,633,tracker 620 -> 633 on gt 96
V009,790,switch,98,98,624,tracker 621 -> 624 on gt 98
V009,791,reuse,89,98,624,tracker 624 matched gt 89 (last frame 785) now gt 98
V009,793,reuse,96,99,619,tracker 619 matched gt 96 (last frame 766) now gt 99
V009,794,switch,99,99,620,tracker 619 -> 620 on gt 99
V009,795,reuse,96,99,620,tracker 620 matched gt 96 (last frame 770) now gt 99
V009,797,switch,99,99,624,tracker 620 -> 624 on gt 99
V009,798,switch,98,98,638,tracker 624 -> 638 on gt 98
V009,798,reuse,98,99,624,tracker 624 matched gt 98 (last frame 791) now gt 99
V009,799,switch,99,99,621,tracker 624 -> 621 on gt 99
V009,800,switch,97,97,619,tracker 630 -> 619 on gt 97
V009,800,reuse,98,99,621,tracker 621 matched gt 98 (last frame 789) now gt 99
V009,801,reuse,99,97,619,tracker 619 matched gt 99 (last frame 793) now gt 97
V009,804,switch,97,97,630,tracker 619 -> 630 on gt 97
V009,805,switch,97,97,619,tracker 619 -> 619 on gt 97
V009,806,reuse,87,102,616,tracker 616 matched gt 87 (last frame 775) now gt 102
V009,807,switch,71,71,595,tracker 598 -> 595 on gt 71
V009,809,switch,98,98,621,tracker 638 -> 621 on gt 98
V009,809,switch,101,101,638,tracker 640 -> 638 on gt 101
V009,809,reuse,83,71,595,tracker 595 matched gt 83 (last frame 784) now gt 71
V009,810,switch,71,71,598,tracker 595 -> 598 on gt 71
V009,810,reuse,99,98,621,tracker 621 matched gt 99 (last frame 808) now gt 98
V009,810,reuse,98,101,638,tracker 638 matched gt 98 (last frame 805) now gt 101
V009,813,reuse,71,103,595,tracker 595 matched gt 71 (last frame 809) now gt 103
V009,816,switch,99,99,640,tracker 621 -> 640 on gt 99
V009,817,reuse,101,99,640,tracker 640 matched gt 101 (last frame 808) now gt 99
V009,824,switch,110,110,624,tracker 635 -> 624 on gt 110
V009,825,reuse,99,110,624,tracker 624 matched gt 99 (last frame 798) now gt 110
V009,832,reuse,103,106,595,tracker 595 matched gt 103 (last frame 824) now gt 106
V009,834,switch,110,110,630,tracker 624 -> 630 on gt 110
V009,835,reuse,97,110,630,tracker 630 matched gt 97 (last frame 799) now gt 110
V010,281,switch,2,2,651,tracker 653 -> 651 on gt 2
V010,281,switch,7,7,653,tracker 651 -> 653 on gt 7
V010,282,reuse,7,2,651,tracker 651 matched gt 7 (last frame 280) now gt 2
V010,282,reuse,2,7,653,tracker 653 matched gt 2 (last frame 271) now gt 7
V010,294,switch,1,1,651,tracker 652 -> 651 on gt 1
V010,294,reuse,1,11,652,tracker 652 matched gt 1 (last frame 293) now gt 11
V010,295,reuse,2,1,651,tracker 651 matched gt 2 (last frame 293) now gt 1
V010,296,switch,2,2,656,tracker 651 -> 656 on gt 2
V010,317,switch,29,29,653,tracker 643 -> 653 on gt 29
V010,318,switch,7,7,643,tracker 653 -> 643 on gt 7
V010,318,reuse,7,29,653,tracker 653 matched gt 7 (last frame 316) now gt 29
V010,319,reuse,29,7,643,tracker 643 matched gt 29 (last frame 304) now gt 7
V010,360,switch,11,11,653,tracker 652 -> 653 on gt 11
V010,361,reuse,29,11,653,tracker 653 matched gt 29 (last frame 331) now gt 11
V010,366,switch,29,29,660,tracker 653 -> 660 on gt 29
V010,401,switch,29,29,651,tracker 653 -> 651 on gt 29
V010,402,reuse,1,29,651,tracker 651 matched gt 1 (last frame 400) now gt 29
V010,419,switch,1,1,643,tracker 651 -> 643 on gt 1
V010,420,reuse,7,1,643,tracker 643 matched gt 7 (last frame 398) now gt 1
V010,440,reuse,10,14,649,tracker 649 matched gt 10 (last frame 428) now gt 14
V010,446,switch,12,12,651,tracker 650 -> 651 on gt 12
V010,447,reuse,29,12,651,tracker 651 matched gt 29 (last frame 440) now gt 12
V010,448,reuse,12,15,650,tracker 650 matched gt 12 (last frame 445) now gt 15
V010,454,switch,12,12,650,tracker 651 -> 650 on gt 12
V010,454,switch,15,15,651,tracker 650 -> 651 on gt 15
V010,455,reuse,15,12,650,tracker 650 matched gt 15 (last frame 453) now gt 12
V010,455,reuse,12,15,651,tracker 651 matched gt 12 (last frame 452) now gt 15
V010,460,switch,11,11,645,tracker 653 -> 645 on gt 11
V010,461,reuse,13,11,645,tracker 645 matched gt 13 (last frame 459) now gt 11
V010,464,switch,13,13,664,tracker 645 -> 664 on gt 13
V010,465,switch,11,11,653,tracker 645 -> 653 on gt 11
V010,491,switch,13,13,643,tracker 664 -> 643 on gt 13
V010,492,reuse,1,13,643,tracker 643 matched gt 1 (last frame 490) now gt 13
V010,498,switch,14,14,662,tracker 649 -> 662 on gt 14
V010,498,switch,17,17,649,tracker 662 -> 649 on gt 17
V010,499,reuse,17,14,662,tracker 662 matched gt 17 (last frame 497) now gt 14
V010,499,reuse,14,17,649,tracker 649 matched gt 14 (last frame 493) now gt 17
V010,502,switch,15,15,649,tracker 651 -> 649 on gt 15
V010,503,reuse,17,15,649,tracker 649 matched gt 17 (last frame 501) now gt 15
V010,504,switch,17,17,651,tracker 649 -> 651 on gt 17
V010,505,reuse,15,17,651,tracker 651 matched gt 15 (last frame 499) now gt 17
V010,512,reuse,13,24,643,tracker 643 matched gt 13 (last frame 509) now gt 24
V011,281,switch,2,2,676,tracker 678 -> 676 on gt 2
V011,281,switch,7,7,678,tracker 676 -> 678 on gt 7
V011,282,reuse,7,2,676,tracker 676 matched gt 7 (last frame 280) now gt 2
V011,282,reuse,2,7,678,tracker 678 matched gt 2 (last frame 271) now gt 7
V011,294,switch,1,1,676,tracker 677 -> 676 on gt 1
V011,294,reuse,1,11,677,tracker 677 matched gt 1 (last frame 293) now gt 11
V011,295,reuse,2,1,676,tracker 676 matched gt 2 (last frame 293) now gt 1
V011,296,switch,2,2,681,tracker 676 -> 681 on gt 2
V011,317,switch,29,29,678,tracker 668 -> 678 on gt 29
V011,318,switch,7,7,668,tracker 678 -> 668 on gt 7
V011,318,reuse,7,29,678,tracker 678 matched gt 7 (last frame 316) now gt 29
V011,319,reuse,29,7,668,tracker 668 matched gt 29 (last frame 304) now gt 7
V011,360,switch,11,11,678,tracker 677 -> 678 on gt 11
V011,361,reuse,29,11,678,tracker 678 matched gt 29 (last frame 331) now gt 11
V011,366,switch,29,29,685,tracker 678 -> 685 on gt 29
V011,401,switch,29,29,676,tracker 678 -> 676 on gt 29
V011,402,reuse,1,29,676,tracker 676 matched gt 1 (last frame 400) now gt 29
V011,419,switch,1,1,668,tracker 676 -> 668 on gt 1
V011,420,reuse,7,1,668,tracker 668 matched gt 7 (last frame 398) now gt 1
V011,440,reuse,10,14,674,tracker 674 matched gt 10 (last frame 428) now gt 14
V011,446,switch,12,12,676,tracker 675 -> 676 on gt 12
V011,447,reuse,29,12,676,tracker 676 matched gt 29 (last frame 440) now gt 12
V011,448,reuse,12,15,675,tracker 675 matched gt 12 (last frame 445) now gt 15
V011,454,switch,12,12,675,tracker 676 -> 675 on gt 12
V011,454,switch,15,15,676,tracker 675 -> 676 on gt 15
V011,455,reuse,15,12,675,tracker 675 matched gt 15 (last frame 453) now gt 12
V011,455,reuse,12,15,676,tracker 676 matched gt 12 (last frame 452) now gt 15
V011,460,switch,11,11,670,tracker 678 -> 670 on gt 11
V011,461,reuse,13,11,670,tracker 670 matched gt 13 (last frame 459) now gt 11
V011,464,switch,13,13,689,tracker 670 -> 689 on gt 13
V011,465,switch,11,11,678,tracker 670 -> 678 on gt 11
V011,491,switch,13,13,668,tracker 689 -> 668 on gt 13
V011,492,reuse,1,13,668,tracker 668 matched gt 1 (last frame 490) now gt 13
V011,498,switch,14,14,687,tracker 674 -> 687 on gt 14
V011,498,switch,17,17,674,tracker 687 -> 674 on gt 17
V011,499,reuse,17,14,687,tracker 687 matched gt 17 (last frame 497) now gt 14
V011,499,reuse,14,17,674,tracker 674 matched gt 14 (last frame 493) now gt 17
V011,502,switch,15,15,674,tracker 676 -> 674 on gt 15
V011,503,reuse,17,15,674,tracker 674 matched gt 17 (last frame 501) now gt 15
V011,504,switch,17,17,676,tracker 674 -> 676 on gt 17
V011,505,reuse,15,17,676,tracker 676 matched gt 15 (last frame 499) now gt 17
V011,512,reuse,13,24,668,tracker 668 matched gt 13 (last frame 509) now gt 24
V012,281,switch,2,2,701,tracker 703 -> 701 on gt 2
V012,281,switch,7,7,703,tracker 701 -> 703 on gt 7
V012,282,reuse,7,2,701,tracker 701 matched gt 7 (last frame 280) now gt 2
V012,282,reuse,2,7,703,tracker 703 matched gt 2 (last frame 271) now gt 7
V012,294,switch,1,1,701,tracker 702 -> 701 on gt 1
V012,294,reuse,1,11,702,tracker 702 matched gt 1 (last frame 293) now gt 11
V012,295,reuse,2,1,701,tracker 701 matched gt 2 (last frame 293) now gt 1
V012,296,switch,2,2,706,tracker 701 -> 706 on gt 2
V012,317,switch,29,29,703,tracker 693 -> 703 on gt 29
V012,318,switch,7,7,693,tracker 703 -> 693 on gt 7
V012,318,reuse,7,29,703,tracker 703 matched gt 7 (last frame 316) now gt 29
